gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,countryCode,locality,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1662182240,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,ef2b9b06-272b-42ed-b98a-3534893f37b3,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Providence Mts.,fb702600-a84e-11de-978d-b8a03c50a862,34.963623,-115.510254,17000,,,,,,1902-05-31T00:00:00Z,31,5,1902,7282891,7282888,PRESERVED_SPECIMEN,UC,VascularPlants,UC1713497,,,,CC_BY_NC_4_0,,T. S. Brandegee,,,2018-12-27T03:50:58.730Z,,
1662058446,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,9c92d451-c596-4c33-a6dc-c2c97d6adfdf,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Whipple Mts.; along Colorado River,fb702600-a84e-11de-978d-b8a03c50a862,34.254166,-114.17396,850,,,,,,1912-10-26T00:00:00Z,26,10,1912,7282891,7282888,PRESERVED_SPECIMEN,JEPS,VascularPlants,JEPS66863,5230,,,CC_BY_NC_4_0,,W. L. Jepson,,,2018-12-29T19:01:56.971Z,,
1661976795,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,6639d51e-356c-4091-be01-c073d0f80c15,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,11.4 mi ne from Essex (along US Hwy 66 to Needles),fb702600-a84e-11de-978d-b8a03c50a862,34.821476,-115.076354,400,,,,,,1958-04-30T00:00:00Z,30,4,1958,7282891,7282888,PRESERVED_SPECIMEN,UC,VascularPlants,UC1080326,23055,,,CC_BY_NC_4_0,,P. C. Everett and E. K. Balls,,,2018-12-29T19:01:09.981Z,,
1661926309,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,44aad4c0-0143-4933-89a1-54d744dd2c1a,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Fountain Canyon Mojave Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661834924,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,07fb589b-1251-4774-976b-f1d5c383701a,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,vicinity of Bonanza King Mine Mojave Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661833123,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,06bdd04a-39c7-449f-a7d5-2b07a17df346,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Barnwell New York Mts.,fb702600-a84e-11de-978d-b8a03c50a862,35.28956,-115.23164,645,,,,,,1913-05-10T00:00:00Z,10,5,1913,7282891,7282888,PRESERVED_SPECIMEN,JEPS,VascularPlants,JEPS66864,5621,,,CC_BY_NC_4_0,,W. L. Jepson,,,2018-12-29T18:30:10.039Z,,GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1657141508,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,349c8157-b3d7-456a-a95e-c36924cce5e3,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,Mojave Desert,fb702600-a84e-11de-978d-b8a03c50a862,,,,,,,,,1987-04-10T00:00:00Z,10,4,1987,7282888,7282888,PRESERVED_SPECIMEN,SEINET,VascularPlants,SEINET9705153,7505,,,CC_BY_NC_4_0,,Marc A. Baker,,,,,
1657059133,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:MO:Tropicos:1612655,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Opuntia acanthocarpa Engelm. & J.M.Bigelow,US,Dry gravel washes. Townes pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657054123,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,a6ec3da1-ffc9-469b-874c-f8ca2685d05c,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,coloradensis,SUBSPECIES,Cylindropuntia acanthocarpa subsp. coloradensis (L.D.Benson) U.Guzmán,US,Mojave National Preserve; N. side of range along Yates Well Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657028469,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:94779,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656993373,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:59400,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656993329,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:59392,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656993289,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:59393,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656993268,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:59385,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Opuntia acanthocarpa Engelm. & J.M.Bigelow,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656993209,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:59352,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656990478,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:56686,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656990443,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:56688,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656990432,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:56687,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656835560,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:269281,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656835548,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:269267,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656742908,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:174967,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656740973,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:173188,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656740600,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:172807,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656740591,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:172801,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656740576,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:172793,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656740553,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:172800,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656734570,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:167210,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656734520,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:167148,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656734510,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:167141,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656734503,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:167142,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656734502,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:167156,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656734499,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:167150,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656673417,4fa894f4-b6c6-4ec0-b816-9bb03b3ca106,urn:catalog:CAS:BOT-BC:105198,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,SUBSPECIES,Cylindropuntia acanthocarpa subsp. acanthocarpa,US,Field redacted by CAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640107336,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7829603,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.496198,-114.683664,13,,,,,,2017-04-17T11:55:47Z,17,4,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,7829603,,,2017-09-08T02:54:32Z,CC_BY_NC_4_0,Matthew Salkiewicz,Matthew Salkiewicz,,,2018-12-07T09:24:09.729Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1640096987,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7790867,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,thornberi,VARIETY,Cylindropuntia acanthocarpa var. thornberi (Thornber & Bonker) Backeb.,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.937338,-110.737022,,,,,,,2017-09-02T11:09:06Z,2,9,2017,3953594,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,7790867,,,2017-09-05T04:51:10Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2019-02-25T02:30:11.336Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1640096065,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7788229,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,thornberi,VARIETY,Cylindropuntia acanthocarpa var. thornberi (Thornber & Bonker) Backeb.,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.846755,-110.711058,,,,,,,2017-09-02T10:43:11Z,2,9,2017,3953594,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,7788229,,,2017-09-05T01:26:05Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2019-02-25T02:30:10.924Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1640095989,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7788179,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,thornberi,VARIETY,Cylindropuntia acanthocarpa var. thornberi (Thornber & Bonker) Backeb.,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.846795,-110.709442,,,,,,,2017-09-02T10:39:50Z,2,9,2017,3953594,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,7788179,,,2017-09-05T01:24:14Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2019-02-25T02:30:10.926Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1640095974,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7788118,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,thornberi,VARIETY,Cylindropuntia acanthocarpa var. thornberi (Thornber & Bonker) Backeb.,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.846803,-110.70945,,,,,,,2017-09-02T10:39:12Z,2,9,2017,3953594,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,7788118,,,2017-09-05T01:20:25Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2019-02-25T02:30:10.932Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1640090138,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7769584,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,thornberi,VARIETY,Cylindropuntia acanthocarpa var. thornberi (Thornber & Bonker) Backeb.,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.850795,-110.688195,,,,,,,2017-09-02T10:23:11Z,2,9,2017,3953594,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,7769584,,,2017-09-03T23:59:09Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2019-02-25T02:30:08.230Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1640088315,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7763401,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,thornberi,VARIETY,Cylindropuntia acanthocarpa var. thornberi (Thornber & Bonker) Backeb.,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.679445,-110.691125,,,,,,,2017-09-02T09:12:03Z,2,9,2017,3953594,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,7763401,,,2017-09-03T23:46:46Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2019-02-25T02:30:07.341Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1640086775,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7759222,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.090448,-115.453155,107,,,,,,2017-04-15T13:17:04Z,15,4,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,7759222,,,2017-09-03T04:04:47Z,CC_BY_NC_4_0,Matthew Salkiewicz,Matthew Salkiewicz,,,2018-12-07T09:23:50.270Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1640048713,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7614079,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.288095,-111.120078,,,,,,,2017-08-22T15:12:14Z,22,8,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,7614079,,,2017-08-31T02:51:53Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2018-12-07T09:23:11.395Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1640048605,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7612116,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.285747,-111.122711,,,,,,,2017-08-22T15:34:45Z,22,8,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,7612116,,,2017-08-23T02:38:54Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2018-12-07T09:23:11.396Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1621780829,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7551987,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.323413,-111.106583,,,,,,,2017-08-18T17:06:24Z,18,8,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,7551987,,,2017-08-19T05:37:39Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2018-12-08T00:53:04.546Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1586947458,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7512244,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.484013,-113.35617,,,,,,,2017-08-02T17:09:10Z,2,8,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,7512244,,,2017-08-15T22:51:53Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2018-12-30T16:16:28.413Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1586947365,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7511862,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.107539,-112.989983,,,,,,,2017-08-02T16:20:58Z,2,8,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,7511862,,,2017-08-15T22:29:05Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2018-12-30T16:08:33.143Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1586947344,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7511710,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.107406,-112.989388,,,,,,,2017-08-02T16:11:25Z,2,8,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,7511710,,,2017-08-15T22:16:04Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2018-12-30T16:08:20.009Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1586946873,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7509699,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.123495,-112.949045,,,,,,,2017-08-02T16:00:15Z,2,8,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,7509699,,,2017-08-15T19:14:08Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2018-12-30T16:08:05.218Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1586945105,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7503332,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,major,SUBSPECIES,Cylindropuntia acanthocarpa subsp. major (Engelm. & J.M.Bigelow) U.Guzmán,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.247383,-111.171395,,,,,,,2017-08-14T18:06:34Z,14,8,2017,3953616,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,7503332,,,2017-08-15T21:02:00Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2019-02-25T02:29:33.856Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
